,name,rating,address,price_level,place,CP,latitude,longitude,geometry
276,Casa Suecia,4.4,"y roof top, Calle del Marqués de Casa Riera, 4, Planta baja, 28014 Madrid, Spain",3.0,rooftop,28014,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
277,De Madrid al Cielo Sky bar,4.2,"Edificio España, C. de la Princesa, 19, 28013 Madrid, Spain",3.0,rooftop,28013,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
278,Bar Terraza Roof Top,4.0,"Calle de San Bernardo, 28013 Madrid, Spain",3.0,rooftop,28013,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
279,Sky Terrace Moncloa,4.0,"Calle Arcipreste Hita n. 10, planta 8, Hotel Exe Moncloa, 28015 Madrid, Spain",3.0,rooftop,28015,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
280,Del Diego Cocktail Bar,4.4,"Calle de la Reina, 12, 28004 Madrid, Spain",2.0,cocktail,28004,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
281,Salmon Guru,4.7,"Calle de Echegaray, 21, 28014 Madrid, Spain",2.0,cocktail,28014,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
282,Harvey's Cocktail Bar,4.3,"Calle de Fuencarral, 70, 28004 Madrid, Spain",2.0,cocktail,28004,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
283,Baton Rouge Cocktail Bar,4.5,"Calle de la Victoria, 8, 28012 Madrid, Spain",2.0,cocktail,28012,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
284,47 cocktail bar,4.1,"Calle de la Cava Baja, 47, 28005 Madrid, Spain",2.0,cocktail,28005,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
285,1862 Dry Bar,4.5,"Calle del Pez, 27, 28004 Madrid, Spain",2.0,cocktail,28004,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
286,Dry Martini Bar,4.4,"Calle de Hermosilla, 2, 28001 Madrid, Spain",3.0,cocktail,28001,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
287,Vacaciones Cocktail Bar,4.1,"Calle del Espíritu Santo, 15, 28004 Madrid, Spain",2.0,cocktail,28004,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
288,Sambhad cocktail bar terraza,4.8,"Calle Duque de Osuna, 4, 28015 Madrid, Spain",2.0,cocktail,28015,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
289,The Dash,4.4,"C/ de Murillo, 5, 28010 Madrid, Spain",2.0,cocktail,28010,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
290,La Villana,4.1,"C. del Padre Damián, 37, 28036 Madrid, Spain",2.0,cocktail,28036,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
291,Santos y Desamparados,4.6,"Costanilla de los Desamparados, 4, 28014 Madrid, Spain",2.0,cocktail,28014,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
292,Catarsis,4.3,"Calle de Ponzano, 16, 28010 Madrid, Spain",2.0,cocktail,28010,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
293,Cafe Madrid,4.3,"C/ del Mesón de Paños, 6, 28013 Madrid, Spain",2.0,cocktail,28013,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
294,The Shaker,4.6,"Calle de Alcántara, 38, 28006 Madrid, Spain",1.0,cocktail,28006,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
295,St. John's Coctelería,4.6,"Calle Marqués del Duero, 8, 28001 Madrid, Spain",2.0,cocktail,28001,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
296,Lía Madrid Cocktail Boutique,4.5,"Av. de Alberto de Alcocer, 32, 28036 Madrid, Spain",2.0,cocktail,28036,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
297,Hemingway Cocktail Bar,4.2,"Calle del Marqués de Casa Riera, 4, 28014 Madrid, Spain",2.0,cocktail,28014,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
298,Bar Varsovia,4.2,"Calle de San Andrés, 33, 28004 Madrid, Spain",1.0,cocktail,28004,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
299,La Santoría,4.9,"Calle de Lope de Vega, 30, 28014 Madrid, Spain",2.0,cocktail,28014,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
300,Angelita Madrid,4.7,"Calle de la Reina, 4, 28004 Madrid, Spain",2.0,cocktail,28004,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
301,Enbabia Infused,4.6,"Calle de Núñez de Arce, 9, 28012 Madrid, Spain",2.0,cocktail,28012,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
302,Santamaría Coctelería,4.7,"Calle de la Ballesta, 6, 28004 Madrid, Spain",2.0,cocktail,28004,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
303,La Galería Cocktail-Bar,3.8,"Costanilla de los Ángeles, 9, 28013 Madrid, Spain",2.0,cocktail,28013,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
304,La Tuerta Funky Castizo,4.5,"Calle de la Cabeza, 28, 28012 Madrid, Spain",2.0,cocktail,28012,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
305,Gil's Cocktail Bar,5.0,"Calle de Modesto Lafuente, 23, 28003 Madrid, Spain",2.0,cocktail,28003,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
306,Garra Bar,4.4,"Plaza de España, 18, 28013 Madrid, Spain",2.0,cocktail,28013,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
307,Black Mamba Cocktail Bar,4.4,"Costanilla de San Pedro, 5, 28005 Madrid, Spain",2.0,cocktail,28005,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
308,Ficus Bar,4.7,"Calle de Santo Tomé, 8, 28004 Madrid, Spain",2.0,cocktail,28004,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
309,Carpe Diem,4.6,"Plaza de Puerta Cerrada, 7, 28005 Madrid, Spain",1.0,cocktail,28005,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
310,Angelita Madrid Sky Bar,4.4,"Paseo de la Infanta Isabel, 13, Planta 7, 28013 Madrid, Spain",2.0,cocktail,28013,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
311,Anubis Trafalgar,4.1,"Calle de Trafalgar, 10, 28010 Madrid, Spain",2.0,cocktail,28010,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
312,THE MOON TERRAZA COCKTAIL BAR,3.2,"Plaza Santa María Soledad Torres Acosta s/n, 28004 Madrid, Spain",2.0,cocktail,28004,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
313,In Dreams Café,4.3,"Calle de San Mateo, 4, 28004 Madrid, Spain",2.0,cocktail,28004,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
314,Bátelo Cocktail Bar,4.0,"Calle del Infante, 8, 28014 Madrid, Spain",2.0,cocktail,28014,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
315,Mezcaloteca Corazón Agavero,4.6,"Calle del Humilladero, 28, 28005 Madrid, Spain",2.0,cocktail,28005,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
316,V Manneken,4.1,"Cl. del Marqués de Sta. Ana, 30, 28004 Madrid, Spain",2.0,cocktail,28004,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
317,Viva Madrid,4.4,"Calle de Manuel Fernández y González, nº 7, 28014 Madrid, Spain",2.0,cocktail,28014,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
318,Anubis Cócteleria Plaza Mayor,4.5,"Calle de Concepción Jerónima, 29, 28012 Madrid, Spain",1.0,cocktail,28012,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
319,Museo Chicote,4.1,"C/ Gran Vía, 12, 28013 Madrid, Spain",2.0,cocktail,28013,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
320,"Sotto - Discoteca, terraza y sala de eventos en Bernabéu",4.0,"Calle Gutiérrez Solana, 6, 28036 Madrid, Spain",2.0,cocktail,28036,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
321,Kona Lei - Tiki Cocktail Bar,1.5,"Calle de Hernán Cortés, 8, 28004 Madrid, Spain",2.0,cocktail,28004,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
322,Casa Pueblo,4.4,"Calle del León, 3, 28014 Madrid, Spain",1.0,cocktail,28014,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
323,Miranda,3.9,"Calle de las Huertas, 29, 28014 Madrid, Spain",2.0,cocktail,28014,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
324,Memphis Cocktail Bar,3.5,"Calle de Brescia, 2, 28028 Madrid, Spain",2.0,cocktail,28028,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
325,The Kave,4.7,"Calle de Salustiano Olózaga, 15, 28001 Madrid, Spain",2.0,cocktail,28001,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
326,mokäi,1.7,"Plaza de Pedro Zerolo, 10, 28004 Madrid, Spain",2.0,cocktail,28004,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
327,La Realidad,4.2,"Corredera Baja de San Pablo, 51, 28004 Madrid, Spain",2.0,cocktail,28004,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
328,Macera Taller Bar,4.4,"Calle de San Mateo, 21, 28004 Madrid, Spain",2.0,cocktail,28004,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
329,AMALAVIDA,4.5,"Calle de Loreto y Chicote, 7, 28004 Madrid, Spain",2.0,cocktail,28004,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
330,DPICKLE ROOM,4.9,"Calle de Fernando VI, 28004 Madrid, Spain",2.0,cocktail,28004,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
331,La Terraza de Óscar,4.4,"Hotel Room Mate Óscar, Plaza de Pedro Zerolo, 12, 28004 Madrid, Spain",3.0,cocktail,28004,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
332,Café del Soul,3.8,"Calle de Espoz y Mina, 14, 28012 Madrid, Spain",2.0,cocktail,28012,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
333,Gin Club,4.0,"Calle de la Reina, 16, 28013 Madrid, Spain",2.0,cocktail,28013,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
334,MAMVA,4.3,"Calle de la Independencia, 2, LOCAL, IZQUIERDA, 28013 Madrid, Spain",2.0,cocktail,28013,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
335,Savas bar,4.8,"Calle de la Sombrerería, 3, 28012 Madrid, Spain",2.0,cocktail,28012,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
336,Terraza Cibeles,3.7,"Plaza Cibeles, 1, 28014 Madrid, Spain",3.0,cocktail,28014,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
337,Iguazu Cocktails Club,4.4,"Calle de Teruel, 16, 28020 Madrid, Spain",1.0,cocktail,28020,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
338,Farándula Madrid,4.3,"Calle de Menorca, 25, 28009 Madrid, Spain",2.0,cocktail,28009,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
339,Areia,4.4,"Calle de Hortaleza, 92, 28004 Madrid, Spain",2.0,cocktail,28004,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
340,Cervecería Deportiva Sports Bar,3.6,"Calle de las Veneras, 7, 28013 Madrid, Spain",1.0,sports bar,28013,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
341,James Joyce Irish Pub Madrid,4.3,"Calle de Alcalá, 59, 28014 Madrid, Spain",2.0,sports bar,28014,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
342,Irish City Sport Bar,4.2,"Calle Caridad, 7, 28007 Madrid, Spain",1.0,sports bar,28007,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
343,Penalti Lounge Bar Moncloa,3.9,"Calle de Fernández de los Ríos, 95, 28015 Madrid, Spain",1.0,sports bar,28015,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
344,Champions Bar,4.2,"Av. de Aragón, 400, 28022 Madrid, Spain",1.0,sports bar,28022,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
345,Sports & Tapas Bar Madrid,4.1,"Calle Mayor, 68, 28013 Madrid, Spain",1.0,sports bar,28013,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
346,Luckia Sport Café,4.0,"Av. del General Perón, 36, 28020 Madrid, Spain",1.0,sports bar,28020,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
347,The Irish Rover,4.3,"Av. de Brasil, 7, 28020 Madrid, Spain",2.0,sports bar,28020,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
348,Deportiva Sport Bar,3.2,"Calle, Costanilla de los Ángeles, 12, 28013 Madrid, Spain",1.0,sports bar,28013,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
349,Canister (Antiguo Don Latas),4.0,"C. Gral. Álvarez de Castro, 24, 28010 Madrid, Spain",1.0,sports bar,28010,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
350,Ocean Rock Bar,4.3,"Calle de San Vicente Ferrer, 27, 28004 Madrid, Spain",1.0,sports bar,28004,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
351,Lucky Loser Sport Tavern,4.3,"Calle Helsinki, 8, 28022 Madrid, Spain",1.0,sports bar,28022,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
352,Soccer Bar Cervecería,3.9,"Calle de Caleruega, 1, 28033 Madrid, Spain",2.0,sports bar,28033,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
353,MacLaren's Irish & Sports Bar - Vaguada,4.3,"Calle de Santiago de Compostela, 40, 28034 Madrid, Spain",1.0,sports bar,28034,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
354,La Fontana de Oro,4.1,"Calle de la Victoria, 1, 28012 Madrid, Spain",2.0,sports bar,28012,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
355,The Thirty Three Bar Irlandés,4.2,"Calle Clara del Rey, 33, 28002 Madrid, Spain",2.0,sports bar,28002,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
356,La Cofradía,4.5,"Calle de Juan Bravo, 57, 28006 Madrid, Spain",1.0,sports bar,28006,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
357,Las Vegas Sports Bar,3.7,"Calle de Seseña, 87, 28024 Madrid, Spain",1.0,sports bar,28024,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
358,MacLaren's Hortaleza,4.8,"Calle de López de Hoyos, 478, 28043 Madrid, Spain",1.0,sports bar,28043,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
359,Scrum Bar,4.3,"Calle de la Aviación Española, 3, 28003 Madrid, Spain",1.0,sports bar,28003,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
360,Café Bar Preciados,3.5,"Calle de Preciados, 38, 28013 Madrid, Spain",1.0,sports bar,28013,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
361,Las Vegas Sports Bar,3.2,"Ronda de Atocha, 12, 28012 Madrid, Spain",1.0,sports bar,28012,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
362,s10bar,4.3,"Calle de Guzmán el Bueno, 56, 28015 Madrid, Spain",1.0,sports bar,28015,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
363,Meltdown Madrid,4.7,"C. de Raimundo Lulio, 9, 28010 Madrid, Spain",2.0,sports bar,28010,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
364,Dubliners,3.6,"Calle de Espoz y Mina, 7, 28012 Madrid, Spain",2.0,sports bar,28012,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
365,O'Connell St,3.7,"Calle de Espoz y Mina, 7, 28012 Madrid, Spain",2.0,sports bar,28012,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
366,QW MADRID,4.0,"Calle de Vergara, 12, 28013 Madrid, Spain",1.0,sports bar,28013,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
367,Beerhouse - Craftbeer Bar,4.5,"Calle del Cardenal Cisneros, 16, 28010 Madrid, Spain",2.0,sports bar,28010,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
368,Bring Sport Bar tacos,4.4,"Calle Eusebio Morán, 31, 28019 Madrid, Spain",1.0,sports bar,28019,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
369,Sports Bar Las Vegas,3.8,"Calle de Sta Engracia, 73, 28010 Madrid, Spain",1.0,sports bar,28010,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
370,Tapikas,4.2,"Calle del Poeta Joan Maragall, 55, 28020 Madrid, Spain",1.0,sports bar,28020,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
371,Pit Stop,4.5,"Calle del Gral Oraá, 19, 28006 Madrid, Spain",1.0,sports bar,28006,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
372,Wanderlust Bar,4.1,"Calle del Bonetillo, 14, 28013 Madrid, Spain",1.0,sports bar,28013,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
373,Starbeers,4.6,"Calle del Almendro, 8, 28005 Madrid, Spain",2.0,sports bar,28005,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
374,Mahou,3.4,"Av de la Hispanidad, s/n, 28042 Madrid, Spain",1.0,sports bar,28042,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
375,Codere,3.6,"Calle de Villaamil, 74, 28039 Madrid, Spain",1.0,sports bar,28039,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
376,87 MILLAS SPORT BAR,4.8,"Calle de Galileo, 75, 28015 Madrid, Spain",1.0,sports bar,28015,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
377,Goat House Sports Bar,5.0,"Calle de Núñez de Arce, 14, 28012 Madrid, Spain",1.0,sports bar,28012,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
378,La Abadia Beer's,4.5,"Ronda de Segovia, 91, 28005 Madrid, Spain",1.0,sports bar,28005,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
379,FOOD&GOL,4.0,"Calle de Cartagena, 86, 28028 Madrid, Spain",1.0,sports bar,28028,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
380,Codere Apuestas S.A.U,3.2,"Calle Valmojado, 231, 28047 Madrid, Spain",1.0,sports bar,28047,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
381,NFL Madrid Bar,2.0,"Calle del Laurel, 4, 28005 Madrid, Spain",1.0,sports bar,28005,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
382,Orenes Sports Bar & Casino,3.7,"Calle de Isabelita Usera, 24, 28026 Madrid, Spain",1.0,sports bar,28026,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
383,La Esquina del 98,4.4,"Calle de Vallehermoso, 98, 28003 Madrid, Spain",1.0,sports bar,28003,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
384,BAR DXT Y MÁS,4.6,"Calle Virgen de la Oliva, 34, 28037 Madrid, Spain",1.0,sports bar,28037,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
385,The Cavern Irish Pub,4.2,"Calle de Santiago, 1, 28013 Madrid, Spain",2.0,sports bar,28013,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
386,Sports Bar Las Vegas,3.8,"Av. de Abrantes, 97, 28025 Madrid, Spain",1.0,sports bar,28025,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
387,Finnegans,4.0,"Plaza de las Salesas, 9, 28004 Madrid, Spain",1.0,sports bar,28004,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
388,Sports Bar Las Vegas,0.0,"Glorieta de los Carmenes, 28047 Madrid, Spain",1.0,sports bar,28047,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
389,The Room Madrid,3.8,"Calle de la Cruz, 33, 28012 Madrid, Spain",1.0,sports bar,28012,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
390,BARTY,5.0,"Calle de Aguilón, 4, Local, 28045 Madrid, Spain",1.0,sports bar,28045,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
391,El Palco,4.2,"Calle Prof. Waksman, 3, 28036 Madrid, Spain",1.0,sports bar,28036,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
392,The Clover Irish Tavern,4.3,"Calle del Valle de Pinares Llanos, 8, 28035 Madrid, Spain",2.0,sports bar,28035,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
393,Roberangelo Rock Cafe,4.4,"Av. de la Emperatriz Isabel, 1, 28019 Madrid, Spain",1.0,sports bar,28019,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
394,Bits & Beers,4.8,"Calle de Julián Besteiro, 6, 28020 Madrid, Spain",1.0,sports bar,28020,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
395,Pool And Beer,4.3,"Calle de Joaquín María López, 17, 28015 Madrid, Spain",1.0,sports bar,28015,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
396,Emotiva Sports Bar,3.0,"Calle de Ramón Luján, 26, 28026 Madrid, Spain",1.0,sports bar,28026,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
397,Ke Pinta,0.0,"Plaza de Sta. Ana, 14, 28012 Madrid, Spain",1.0,sports bar,28012,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
398,Orenes Sports Bar & Salón De Juegos,3.0,"Calle de Jesús del Pino, 24, 28031 Madrid, Spain",1.0,sports bar,28031,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
399,BILLARNET CAFÉ,4.3,"Calle del Poeta Joan Maragall, 49, 28020 Madrid, Spain",1.0,sports bar,28020,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
400,Fábrica Maravillas,4.3,"Calle de Valverde, 29, 28004 Madrid, Spain",2.0,brewery,28004,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
401,Mad Brewing,4.4,"C. de Julián Camarillo, 19, 28037 Madrid, Spain",2.0,brewery,28037,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
402,Cervecera Península,4.8,"Calle La Granja #5, Nave 1, 28108 Alcobendas, Madrid, Spain",2.0,brewery,28108,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
403,La Osita,4.7,"Calle de la Cava Baja, 10, 28005 Madrid, Spain",2.0,brewery,28005,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
404,Bee Beer. Craft Beers & Cheeses,4.6,"Calle de Augusto Figueroa, 30, 28004 Madrid, Spain",2.0,brewery,28004,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
405,Cervezas La Cibeles,4.6,"Calle Petróleo, 34, 28918 Leganés, Madrid, Spain",2.0,brewery,28918,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
406,Brew Wild Pizza Bar,4.6,"Calle de Echegaray, 23, 28014 Madrid, Spain",2.0,brewery,28014,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
407,Cervezas 28 Iberica S. L.,5.0,"C/ Gran Vía, 4, 28013 Madrid, Spain",2.0,brewery,28013,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
408,One Beer,4.7,"Calle Destreza, 3, 28906 Getafe, Madrid, Spain",2.0,brewery,28906,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
409,Cervecería Deportiva,0.0,"Costanilla de los Ángeles, 12, 28013 Madrid, Spain",2.0,brewery,28013,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
410,Los Cervecistas,4.9,"Calle Titán, 15, 28045 Madrid, Spain",2.0,brewery,28045,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
411,Dylan's Craft Beer Company,5.0,"Calle de San Bernardo, 107, 204, 28015 Madrid, Spain",2.0,brewery,28015,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
412,Cervezas Alhambra,0.0,"Calle de Benigno Soto, 28002 Madrid, Spain",2.0,brewery,28002,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
413,The Stuyck Co,4.4,"Corredera Alta de San Pablo, 33, 28004 Madrid, Spain",2.0,brewery,28004,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
414,Viuda de Cortés S.L.,0.0,"Paseo de la Florida, 51, 28008 Madrid, Spain",2.0,brewery,28008,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
415,Beerhouse - Craftbeer Bar,4.5,"Calle del Cardenal Cisneros, 16, 28010 Madrid, Spain",2.0,brewery,28010,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
416,Cervezas Alhambra,0.0,"Calle Vicente Espinel, 23, 28017 Madrid, Spain",2.0,brewery,28017,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
417,La Contenta Brewery,4.3,"Plaza de Chamberí, 3, 28010 Madrid, Spain",1.0,brewery,28010,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
418,Charlton Brewery Madrid,0.0,"Calle del Espíritu Santo, 8, 28004 Madrid, Spain",2.0,brewery,28004,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
419,Brewery Norwich International,4.4,"Calle de la Marroquina, 38, 28030 Madrid, Spain",1.0,brewery,28030,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
420,Restaurante Wanderlust,4.1,"Calle de Silva, 2, 28013 Madrid, Spain",2.0,brewery,28013,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
421,Cervecería CruzBlanca,3.4,"Calle de la Reina de África, 10, 28018 Madrid, Spain",2.0,brewery,28018,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
422,Källa Craft Beer,4.2,"Calle de Barbieri, 20, 28004 Madrid, Spain",2.0,brewery,28004,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
423,Bacterio Brewing CO,4.5,"Av. las Retamas, 10, 28922 Alcorcón, Madrid, Spain",2.0,brewery,28922,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
424,Bee Beer Debod. Craft Beers & Super Foods,4.8,"Calle de Ferraz, 10, 28008 Madrid, Spain",2.0,brewery,28008,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
425,Taproom Madrid,4.5,"Calle de Guzmán el Bueno, 52, 28015 Madrid, Spain",2.0,brewery,28015,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
426,Mahoudrid,3.7,"Av de la Hispanidad, s/n, 28042 Madrid, Spain",2.0,brewery,28042,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
427,Labirratorium,4.6,"Calle de Vallehermoso, 34, 28015 Madrid, Spain",2.0,brewery,28015,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
428,Mahou,3.4,"Aeropuerto Madrid-Barajas. Terminal 2 Planta 1. Entrada, Metro Línea 8, 28042 Madrid, Spain",2.0,brewery,28042,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
429,Mahou,3.4,"Av de la Hispanidad, s/n, 28042 Madrid, Spain",2.0,brewery,28042,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
430,Cervezas La Virgen 🍻🍔 Solo reservas ONLINE,4.5,"P.I. Európolis, Calle Turín, 13, 28232 Las Rozas de Madrid, Madrid, Spain",2.0,brewery,28232,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
431,Cerveza Majariega,4.9,"Calle Oxford, 6-A, 28232 Las Rozas de Madrid, Madrid, Spain",2.0,brewery,28232,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
432,CafeeKe - Cervezas y tapas de Bélgica,3.9,"Calle de Cuchilleros, 3, 28005 Madrid, Spain",2.0,brewery,28005,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
433,Panda Beer,0.0,"Calle del Luis de Oro, 15, 28054 Madrid, Spain",2.0,brewery,28054,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
434,LOS GRIFOS Craft Beers,4.2,"C. de Manuela Malasaña, 33, 28004 Madrid, Spain",2.0,brewery,28004,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
